"REF_DATE","GEO","DGUID","Population and dwelling counts (3)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","V0E","2021A0011V0E","Private dwellings occupied by usual residents, 2021","","0","units","0","","1451.3","30989","","","","0"
"2021","V0G","2021A0011V0G","Population, 2021","","0","units","0","","1452.1","26940","","","","0"
"2021","V0G","2021A0011V0G","Total private dwellings, 2021","","0","units","0","","1452.2","14266","","","","0"
"2021","V0G","2021A0011V0G","Private dwellings occupied by usual residents, 2021","","0","units","0","","1452.3","12332","","","","0"
"2021","V0H","2021A0011V0H","Population, 2021","","0","units","0","","1453.1","58479","","","","0"
"2021","V0H","2021A0011V0H","Total private dwellings, 2021","","0","units","0","","1453.2","32379","","","","0"
"2021","V0H","2021A0011V0H","Private dwellings occupied by usual residents, 2021","","0","units","0","","1453.3","26061","","","","0"
"2021","V0J","2021A0011V0J","Population, 2021","","0","units","0","","1454.1","51918","","","","0"
"2021","V0J","2021A0011V0J","Total private dwellings, 2021","","0","units","0","","1454.2","24434","","","","0"
"2021","V0J","2021A0011V0J","Private dwellings occupied by usual residents, 2021","","0","units","0","","1454.3","21122","","","","0"
"2021","V0K","2021A0011V0K","Population, 2021","","0","units","0","","1455.1","33615","","","","0"
"2021","V0K","2021A0011V0K","Total private dwellings, 2021","","0","units","0","","1455.2","19913","","","","0"
"2021","V0K","2021A0011V0K","Private dwellings occupied by usual residents, 2021","","0","units","0","","1455.3","15435","","","","0"
"2021","V0L","2021A0011V0L","Population, 2021","","0","units","0","","1456.1","4849","","","","0"
"2021","V0L","2021A0011V0L","Total private dwellings, 2021","","0","units","0","","1456.2","2729","","","","0"
"2021","V0L","2021A0011V0L","Private dwellings occupied by usual residents, 2021","","0","units","0","","1456.3","2035","","","","0"
"2021","V0M","2021A0011V0M","Population, 2021","","0","units","0","","1457.1","12420","","","","0"
"2021","V0M","2021A0011V0M","Total private dwellings, 2021","","0","units","0","","1457.2","5617","","","","0"
"2021","V0M","2021A0011V0M","Private dwellings occupied by usual residents, 2021","","0","units","0","","1457.3","4881","","","","0"
"2021","V0N","2021A0011V0N","Population, 2021","","0","units","0","","1458.1","71423","","","","0"
"2021","V0N","2021A0011V0N","Total private dwellings, 2021","","0","units","0","","1458.2","39578","","","","0"
"2021","V0N","2021A0011V0N","Private dwellings occupied by usual residents, 2021","","0","units","0","","1458.3","31745","","","","0"
"2021","V0P","2021A0011V0P","Population, 2021","","0","units","0","","1459.1","7335","","","","0"
"2021","V0P","2021A0011V0P","Total private dwellings, 2021","","0","units","0","","1459.2","4590","","","","0"
"2021","V0P","2021A0011V0P","Private dwellings occupied by usual residents, 2021","","0","units","0","","1459.3","3540","","","","0"
"2021","V0R","2021A0011V0R","Population, 2021","","0","units","0","","1460.1","72310","","","","0"
"2021","V0R","2021A0011V0R","Total private dwellings, 2021","","0","units","0","","1460.2","36491","","","","0"
"2021","V0R","2021A0011V0R","Private dwellings occupied by usual residents, 2021","","0","units","0","","1460.3","31182","","","","0"
"2021","V0S","2021A0011V0S","Population, 2021","","0","units","0","","1461.1","366","","","","0"
"2021","V0S","2021A0011V0S","Total private dwellings, 2021","","0","units","0","","1461.2","420","","","","0"
"2021","V0S","2021A0011V0S","Private dwellings occupied by usual residents, 2021","","0","units","0","","1461.3","176","","","","0"
"2021","V0T","2021A0011V0T","Population, 2021","","0","units","0","","1462.1","9032","","","","0"
"2021","V0T","2021A0011V0T","Total private dwellings, 2021","","0","units","0","","1462.2","4777","","","","0"
"2021","V0T","2021A0011V0T","Private dwellings occupied by usual residents, 2021","","0","units","0","","1462.3","3884","","","","0"
"2021","V0V","2021A0011V0V","Population, 2021","","0","units","0","","1463.1","1894","","","","0"
"2021","V0V","2021A0011V0V","Total private dwellings, 2021","","0","units","0","","1463.2","945","","","","0"
"2021","V0V","2021A0011V0V","Private dwellings occupied by usual residents, 2021","","0","units","0","","1463.3","685","","","","0"
"2021","V0W","2021A0011V0W","Population, 2021","","0","units","0","","1464.1","503","","","","0"
"2021","V0W","2021A0011V0W","Total private dwellings, 2021","","0","units","0","","1464.2","539","","","","0"
"2021","V0W","2021A0011V0W","Private dwellings occupied by usual residents, 2021","","0","units","0","","1464.3","289","","","","0"
"2021","V0X","2021A0011V0X","Population, 2021","","0","units","0","","1465.1","22683","","","","0"
"2021","V0X","2021A0011V0X","Total private dwellings, 2021","","0","units","0","","1465.2","11756","","","","0"
"2021","V0X","2021A0011V0X","Private dwellings occupied by usual residents, 2021","","0","units","0","","1465.3","9815","","","","0"
"2021","V1A","2021A0011V1A","Population, 2021","","0","units","0","","1466.1","9024","","","","0"
"2021","V1A","2021A0011V1A","Total private dwellings, 2021","","0","units","0","","1466.2","4706","","","","0"
"2021","V1A","2021A0011V1A","Private dwellings occupied by usual residents, 2021","","0","units","0","","1466.3","3991","","","","0"
"2021","V1B","2021A0011V1B","Population, 2021","","0","units","0","","1467.1","23425","","","","0"
"2021","V1B","2021A0011V1B","Total private dwellings, 2021","","0","units","0","","1467.2","9993","","","","0"
"2021","V1B","2021A0011V1B","Private dwellings occupied by usual residents, 2021","","0","units","0","","1467.3","8931","","","","0"
"2021","V1C","2021A0011V1C","Population, 2021","","0","units","0","","1468.1","26195","","","","0"
"2021","V1C","2021A0011V1C","Total private dwellings, 2021","","0","units","0","","1468.2","11418","","","","0"
"2021","V1C","2021A0011V1C","Private dwellings occupied by usual residents, 2021","","0","units","0","","1468.3","11013","","","","0"
"2021","V1E","2021A0011V1E","Population, 2021","","0","units","0","","1469.1","21397","","","","0"
"2021","V1E","2021A0011V1E","Total private dwellings, 2021","","0","units","0","","1469.2","9327","","","","0"
"2021","V1E","2021A0011V1E","Private dwellings occupied by usual residents, 2021","","0","units","0","","1469.3","8886","","","","0"
"2021","V1G","2021A0011V1G","Population, 2021","","0","units","0","","1470.1","15116","","","","0"
"2021","V1G","2021A0011V1G","Total private dwellings, 2021","","0","units","0","","1470.2","7308","","","","0"
"2021","V1G","2021A0011V1G","Private dwellings occupied by usual residents, 2021","","0","units","0","","1470.3","6399","","","","0"
"2021","V1H","2021A0011V1H","Population, 2021","","0","units","0","","1471.1","14999","","","","0"
"2021","V1H","2021A0011V1H","Total private dwellings, 2021","","0","units","0","","1471.2","8036","","","","0"
"2021","V1H","2021A0011V1H","Private dwellings occupied by usual residents, 2021","","0","units","0","","1471.3","6692","","","","0"
"2021","V1J","2021A0011V1J","Population, 2021","","0","units","0","","1472.1","24491","","","","0"
"2021","V1J","2021A0011V1J","Total private dwellings, 2021","","0","units","0","","1472.2","11169","","","","0"
"2021","V1J","2021A0011V1J","Private dwellings occupied by usual residents, 2021","","0","units","0","","1472.3","9913","","","","0"
"2021","V1K","2021A0011V1K","Population, 2021","","0","units","0","","1473.1","9352","","","","0"
"2021","V1K","2021A0011V1K","Total private dwellings, 2021","","0","units","0","","1473.2","4276","","","","0"
"2021","V1K","2021A0011V1K","Private dwellings occupied by usual residents, 2021","","0","units","0","","1473.3","3920","","","","0"
"2021","V1L","2021A0011V1L","Population, 2021","","0","units","0","","1474.1","17641","","","","0"
"2021","V1L","2021A0011V1L","Total private dwellings, 2021","","0","units","0","","1474.2","8639","","","","0"
"2021","V1L","2021A0011V1L","Private dwellings occupied by usual residents, 2021","","0","units","0","","1474.3","7855","","","","0"
"2021","V1M","2021A0011V1M","Population, 2021","","0","units","0","","1475.1","31417","","","","0"
"2021","V1M","2021A0011V1M","Total private dwellings, 2021","","0","units","0","","1475.2","11591","","","","0"
"2021","V1M","2021A0011V1M","Private dwellings occupied by usual residents, 2021","","0","units","0","","1475.3","11274","","","","0"
"2021","V1N","2021A0011V1N","Population, 2021","","0","units","0","","1476.1","13357","","","","0"
"2021","V1N","2021A0011V1N","Total private dwellings, 2021","","0","units","0","","1476.2","6009","","","","0"
"2021","V1N","2021A0011V1N","Private dwellings occupied by usual residents, 2021","","0","units","0","","1476.3","5663","","","","0"
"2021","V1P","2021A0011V1P","Population, 2021","","0","units","0","","1477.1","9656","","","","0"
"2021","V1P","2021A0011V1P","Total private dwellings, 2021","","0","units","0","","1477.2","3687","","","","0"
"2021","V1P","2021A0011V1P","Private dwellings occupied by usual residents, 2021","","0","units","0","","1477.3","3508","","","","0"
"2021","V1R","2021A0011V1R","Population, 2021","","0","units","0","","1478.1","10295","","","","0"
"2021","V1R","2021A0011V1R","Total private dwellings, 2021","","0","units","0","","1478.2","5083","","","","0"
"2021","V1R","2021A0011V1R","Private dwellings occupied by usual residents, 2021","","0","units","0","","1478.3","4800","","","","0"
"2021","V1S","2021A0011V1S","Population, 2021","","0","units","0","","1479.1","13262","","","","0"
"2021","V1S","2021A0011V1S","Total private dwellings, 2021","","0","units","0","","1479.2","5189","","","","0"
"2021","V1S","2021A0011V1S","Private dwellings occupied by usual residents, 2021","","0","units","0","","1479.3","5029","","","","0"
"2021","V1T","2021A0011V1T","Population, 2021","","0","units","0","","1480.1","30436","","","","0"
"2021","V1T","2021A0011V1T","Total private dwellings, 2021","","0","units","0","","1480.2","14529","","","","0"
"2021","V1T","2021A0011V1T","Private dwellings occupied by usual residents, 2021","","0","units","0","","1480.3","13854","","","","0"
"2021","V1V","2021A0011V1V","Population, 2021","","0","units","0","","1481.1","26732","","","","0"
"2021","V1V","2021A0011V1V","Total private dwellings, 2021","","0","units","0","","1481.2","12545","","","","0"
"2021","V1V","2021A0011V1V","Private dwellings occupied by usual residents, 2021","","0","units","0","","1481.3","11285","","","","0"
"2021","V1W","2021A0011V1W","Population, 2021","","0","units","0","","1482.1","38374","","","","0"
"2021","V1W","2021A0011V1W","Total private dwellings, 2021","","0","units","0","","1482.2","16616","","","","0"
"2021","V1W","2021A0011V1W","Private dwellings occupied by usual residents, 2021","","0","units","0","","1482.3","15663","","","","0"
"2021","V1X","2021A0011V1X","Population, 2021","","0","units","0","","1483.1","35151","","","","0"
"2021","V1X","2021A0011V1X","Total private dwellings, 2021","","0","units","0","","1483.2","14825","","","","0"
"2021","V1X","2021A0011V1X","Private dwellings occupied by usual residents, 2021","","0","units","0","","1483.3","14181","","","","0"
"2021","V1Y","2021A0011V1Y","Population, 2021","","0","units","0","","1484.1","39050","","","","0"
"2021","V1Y","2021A0011V1Y","Total private dwellings, 2021","","0","units","0","","1484.2","21289","","","","0"
"2021","V1Y","2021A0011V1Y","Private dwellings occupied by usual residents, 2021","","0","units","0","","1484.3","19337","","","","0"
"2021","V1Z","2021A0011V1Z","Population, 2021","","0","units","0","","1485.1","16552","","","","0"
"2021","V1Z","2021A0011V1Z","Total private dwellings, 2021","","0","units","0","","1485.2","7312","","","","0"
"2021","V1Z","2021A0011V1Z","Private dwellings occupied by usual residents, 2021","","0","units","0","","1485.3","6545","","","","0"
"2021","V2A","2021A0011V2A","Population, 2021","","0","units","0","","1486.1","40489","","","","0"
"2021","V2A","2021A0011V2A","Total private dwellings, 2021","","0","units","0","","1486.2","20112","","","","0"
"2021","V2A","2021A0011V2A","Private dwellings occupied by usual residents, 2021","","0","units","0","","1486.3","18931","","","","0"
"2021","V2B","2021A0011V2B","Population, 2021","","0","units","0","","1487.1","41642","","","","0"
"2021","V2B","2021A0011V2B","Total private dwellings, 2021","","0","units","0","","1487.2","17582","","","","0"
"2021","V2B","2021A0011V2B","Private dwellings occupied by usual residents, 2021","","0","units","0","","1487.3","16867","","","","0"
"2021","V2C","2021A0011V2C","Population, 2021","","0","units","0","","1488.1","27038","","","","0"
"2021","V2C","2021A0011V2C","Total private dwellings, 2021","","0","units","0","","1488.2","12668","","","","0"
"2021","V2C","2021A0011V2C","Private dwellings occupied by usual residents, 2021","","0","units","0","","1488.3","11938","","","","0"
"2021","V2E","2021A0011V2E","Population, 2021","","0","units","0","","1489.1","15962","","","","0"
"2021","V2E","2021A0011V2E","Total private dwellings, 2021","","0","units","0","","1489.2","6264","","","","0"
"2021","V2E","2021A0011V2E","Private dwellings occupied by usual residents, 2021","","0","units","0","","1489.3","6089","","","","0"
"2021","V2G","2021A0011V2G","Population, 2021","","0","units","0","","1490.1","18200","","","","0"
"2021","V2G","2021A0011V2G","Total private dwellings, 2021","","0","units","0","","1490.2","8371","","","","0"
"2021","V2G","2021A0011V2G","Private dwellings occupied by usual residents, 2021","","0","units","0","","1490.3","7755","","","","0"
"2021","V2H","2021A0011V2H","Population, 2021","","0","units","0","","1491.1","7060","","","","0"
"2021","V2H","2021A0011V2H","Total private dwellings, 2021","","0","units","0","","1491.2","3142","","","","0"
"2021","V2H","2021A0011V2H","Private dwellings occupied by usual residents, 2021","","0","units","0","","1491.3","2998","","","","0"
"2021","V2J","2021A0011V2J","Population, 2021","","0","units","0","","1492.1","22680","","","","0"
"2021","V2J","2021A0011V2J","Total private dwellings, 2021","","0","units","0","","1492.2","10650","","","","0"
"2021","V2J","2021A0011V2J","Private dwellings occupied by usual residents, 2021","","0","units","0","","1492.3","9954","","","","0"
"2021","V2K","2021A0011V2K","Population, 2021","","0","units","0","","1493.1","21556","","","","0"
"2021","V2K","2021A0011V2K","Total private dwellings, 2021","","0","units","0","","1493.2","8977","","","","0"
"2021","V2K","2021A0011V2K","Private dwellings occupied by usual residents, 2021","","0","units","0","","1493.3","8606","","","","0"
"2021","V2L","2021A0011V2L","Population, 2021","","0","units","0","","1494.1","10101","","","","0"
"2021","V2L","2021A0011V2L","Total private dwellings, 2021","","0","units","0","","1494.2","5216","","","","0"
"2021","V2L","2021A0011V2L","Private dwellings occupied by usual residents, 2021","","0","units","0","","1494.3","4660","","","","0"
"2021","V2M","2021A0011V2M","Population, 2021","","0","units","0","","1495.1","23763","","","","0"
"2021","V2M","2021A0011V2M","Total private dwellings, 2021","","0","units","0","","1495.2","10807","","","","0"
"2021","V2M","2021A0011V2M","Private dwellings occupied by usual residents, 2021","","0","units","0","","1495.3","10237","","","","0"
"2021","V2N","2021A0011V2N","Population, 2021","","0","units","0","","1496.1","33870","","","","0"
"2021","V2N","2021A0011V2N","Total private dwellings, 2021","","0","units","0","","1496.2","14062","","","","0"
"2021","V2N","2021A0011V2N","Private dwellings occupied by usual residents, 2021","","0","units","0","","1496.3","13198","","","","0"
"2021","V2P","2021A0011V2P","Population, 2021","","0","units","0","","1497.1","39075","","","","0"
"2021","V2P","2021A0011V2P","Total private dwellings, 2021","","0","units","0","","1497.2","16842","","","","0"
"2021","V2P","2021A0011V2P","Private dwellings occupied by usual residents, 2021","","0","units","0","","1497.3","16136","","","","0"
"2021","V2R","2021A0011V2R","Population, 2021","","0","units","0","","1498.1","55505","","","","0"
"2021","V2R","2021A0011V2R","Total private dwellings, 2021","","0","units","0","","1498.2","22496","","","","0"
"2021","V2R","2021A0011V2R","Private dwellings occupied by usual residents, 2021","","0","units","0","","1498.3","21373","","","","0"
"2021","V2S","2021A0011V2S","Population, 2021","","0","units","0","","1499.1","52492","","","","0"
"2021","V2S","2021A0011V2S","Total private dwellings, 2021","","0","units","0","","1499.2","21544","","","","0"
"2021","V2S","2021A0011V2S","Private dwellings occupied by usual residents, 2021","","0","units","0","","1499.3","20716","","","","0"
"2021","V2T","2021A0011V2T","Population, 2021","","0","units","0","","1500.1","60078","","","","0"
"2021","V2T","2021A0011V2T","Total private dwellings, 2021","","0","units","0","","1500.2","20545","","","","0"
"2021","V2T","2021A0011V2T","Private dwellings occupied by usual residents, 2021","","0","units","0","","1500.3","19541","","","","0"
"2021","V2V","2021A0011V2V","Population, 2021","","0","units","0","","1501.1","36155","","","","0"
"2021","V2V","2021A0011V2V","Total private dwellings, 2021","","0","units","0","","1501.2","13494","","","","0"
"2021","V2V","2021A0011V2V","Private dwellings occupied by usual residents, 2021","","0","units","0","","1501.3","12554","","","","0"
"2021","V2W","2021A0011V2W","Population, 2021","","0","units","0","","1502.1","23673","","","","0"
"2021","V2W","2021A0011V2W","Total private dwellings, 2021","","0","units","0","","1502.2","7807","","","","0"
"2021","V2W","2021A0011V2W","Private dwellings occupied by usual residents, 2021","","0","units","0","","1502.3","7528","","","","0"
"2021","V2X","2021A0011V2X","Population, 2021","","0","units","0","","1503.1","50279","","","","0"
"2021","V2X","2021A0011V2X","Total private dwellings, 2021","","0","units","0","","1503.2","20632","","","","0"
"2021","V2X","2021A0011V2X","Private dwellings occupied by usual residents, 2021","","0","units","0","","1503.3","19957","","","","0"
"2021","V2Y","2021A0011V2Y","Population, 2021","","0","units","0","","1504.1","46971","","","","0"
"2021","V2Y","2021A0011V2Y","Total private dwellings, 2021","","0","units","0","","1504.2","17430","","","","0"
"2021","V2Y","2021A0011V2Y","Private dwellings occupied by usual residents, 2021","","0","units","0","","1504.3","16466","","","","0"
"2021","V2Z","2021A0011V2Z","Population, 2021","","0","units","0","","1505.1","16209","","","","0"
"2021","V2Z","2021A0011V2Z","Total private dwellings, 2021","","0","units","0","","1505.2","6158","","","","0"
"2021","V2Z","2021A0011V2Z","Private dwellings occupied by usual residents, 2021","","0","units","0","","1505.3","5909","","","","0"
"2021","V3A","2021A0011V3A","Population, 2021","","0","units","0","","1506.1","46299","","","","0"
"2021","V3A","2021A0011V3A","Total private dwellings, 2021","","0","units","0","","1506.2","19798","","","","0"
"2021","V3A","2021A0011V3A","Private dwellings occupied by usual residents, 2021","","0","units","0","","1506.3","18921","","","","0"
"2021","V3B","2021A0011V3B","Population, 2021","","0","units","0","","1507.1","61396","","","","0"
"2021","V3B","2021A0011V3B","Total private dwellings, 2021","","0","units","0","","1507.2","24786","","","","0"
"2021","V3B","2021A0011V3B","Private dwellings occupied by usual residents, 2021","","0","units","0","","1507.3","23865","","","","0"
"2021","V3C","2021A0011V3C","Population, 2021","","0","units","0","","1508.1","39448","","","","0"
"2021","V3C","2021A0011V3C","Total private dwellings, 2021","","0","units","0","","1508.2","15336","","","","0"
"2021","V3C","2021A0011V3C","Private dwellings occupied by usual residents, 2021","","0","units","0","","1508.3","14815","","","","0"
"2021","V3E","2021A0011V3E","Population, 2021","","0","units","0","","1509.1","42030","","","","0"
"2021","V3E","2021A0011V3E","Total private dwellings, 2021","","0","units","0","","1509.2","14563","","","","0"
"2021","V3E","2021A0011V3E","Private dwellings occupied by usual residents, 2021","","0","units","0","","1509.3","13929","","","","0"
"2021","V3G","2021A0011V3G","Population, 2021","","0","units","0","","1510.1","26939","","","","0"
"2021","V3G","2021A0011V3G","Total private dwellings, 2021","","0","units","0","","1510.2","9296","","","","0"
"2021","V3G","2021A0011V3G","Private dwellings occupied by usual residents, 2021","","0","units","0","","1510.3","8914","","","","0"
"2021","V3H","2021A0011V3H","Population, 2021","","0","units","0","","1511.1","37339","","","","0"
"2021","V3H","2021A0011V3H","Total private dwellings, 2021","","0","units","0","","1511.2","14946","","","","0"
"2021","V3H","2021A0011V3H","Private dwellings occupied by usual residents, 2021","","0","units","0","","1511.3","14394","","","","0"
"2021","V3J","2021A0011V3J","Population, 2021","","0","units","0","","1512.1","44558","","","","0"
"2021","V3J","2021A0011V3J","Total private dwellings, 2021","","0","units","0","","1512.2","19122","","","","0"
"2021","V3J","2021A0011V3J","Private dwellings occupied by usual residents, 2021","","0","units","0","","1512.3","18228","","","","0"
"2021","V3K","2021A0011V3K","Population, 2021","","0","units","0","","1513.1","31181","","","","0"
"2021","V3K","2021A0011V3K","Total private dwellings, 2021","","0","units","0","","1513.2","12603","","","","0"
"2021","V3K","2021A0011V3K","Private dwellings occupied by usual residents, 2021","","0","units","0","","1513.3","11893","","","","0"
"2021","V3L","2021A0011V3L","Population, 2021","","0","units","0","","1514.1","30988","","","","0"
"2021","V3L","2021A0011V3L","Total private dwellings, 2021","","0","units","0","","1514.2","14760","","","","0"
"2021","V3L","2021A0011V3L","Private dwellings occupied by usual residents, 2021","","0","units","0","","1514.3","14222","","","","0"
"2021","V3M","2021A0011V3M","Population, 2021","","0","units","0","","1515.1","47927","","","","0"
"2021","V3M","2021A0011V3M","Total private dwellings, 2021","","0","units","0","","1515.2","22977","","","","0"
"2021","V3M","2021A0011V3M","Private dwellings occupied by usual residents, 2021","","0","units","0","","1515.3","21877","","","","0"
"2021","V3N","2021A0011V3N","Population, 2021","","0","units","0","","1516.1","41405","","","","0"
"2021","V3N","2021A0011V3N","Total private dwellings, 2021","","0","units","0","","1516.2","16270","","","","0"
"2021","V3N","2021A0011V3N","Private dwellings occupied by usual residents, 2021","","0","units","0","","1516.3","15563","","","","0"
"2021","V3R","2021A0011V3R","Population, 2021","","0","units","0","","1517.1","61436","","","","0"
"2021","V3R","2021A0011V3R","Total private dwellings, 2021","","0","units","0","","1517.2","21673","","","","0"
"2021","V3R","2021A0011V3R","Private dwellings occupied by usual residents, 2021","","0","units","0","","1517.3","20795","","","","0"
"2021","V3S","2021A0011V3S","Population, 2021","","0","units","0","","1518.1","104997","","","","0"
"2021","V3S","2021A0011V3S","Total private dwellings, 2021","","0","units","0","","1518.2","33851","","","","0"
"2021","V3S","2021A0011V3S","Private dwellings occupied by usual residents, 2021","","0","units","0","","1518.3","32316","","","","0"
"2021","V3T","2021A0011V3T","Population, 2021","","0","units","0","","1519.1","45514","","","","0"
"2021","V3T","2021A0011V3T","Total private dwellings, 2021","","0","units","0","","1519.2","19589","","","","0"
"2021","V3T","2021A0011V3T","Private dwellings occupied by usual residents, 2021","","0","units","0","","1519.3","18442","","","","0"
"2021","V3V","2021A0011V3V","Population, 2021","","0","units","0","","1520.1","50873","","","","0"
"2021","V3V","2021A0011V3V","Total private dwellings, 2021","","0","units","0","","1520.2","15385","","","","0"
"2021","V3V","2021A0011V3V","Private dwellings occupied by usual residents, 2021","","0","units","0","","1520.3","14438","","","","0"
"2021","V3W","2021A0011V3W","Population, 2021","","0","units","0","","1521.1","95970","","","","0"
"2021","V3W","2021A0011V3W","Total private dwellings, 2021","","0","units","0","","1521.2","29435","","","","0"
"2021","V3W","2021A0011V3W","Private dwellings occupied by usual residents, 2021","","0","units","0","","1521.3","28006","","","","0"
"2021","V3X","2021A0011V3X","Population, 2021","","0","units","0","","1522.1","33054","","","","0"
"2021","V3X","2021A0011V3X","Total private dwellings, 2021","","0","units","0","","1522.2","10041","","","","0"
"2021","V3X","2021A0011V3X","Private dwellings occupied by usual residents, 2021","","0","units","0","","1522.3","9511","","","","0"
"2021","V3Y","2021A0011V3Y","Population, 2021","","0","units","0","","1523.1","19414","","","","0"
"2021","V3Y","2021A0011V3Y","Total private dwellings, 2021","","0","units","0","","1523.2","7719","","","","0"
"2021","V3Y","2021A0011V3Y","Private dwellings occupied by usual residents, 2021","","0","units","0","","1523.3","7477","","","","0"
"2021","V3Z","2021A0011V3Z","Population, 2021","","0","units","0","","1524.1","38837","","","","0"
"2021","V3Z","2021A0011V3Z","Total private dwellings, 2021","","0","units","0","","1524.2","14521","","","","0"
"2021","V3Z","2021A0011V3Z","Private dwellings occupied by usual residents, 2021","","0","units","0","","1524.3","13772","","","","0"
"2021","V4A","2021A0011V4A","Population, 2021","","0","units","0","","1525.1","38036","","","","0"
"2021","V4A","2021A0011V4A","Total private dwellings, 2021","","0","units","0","","1525.2","16093","","","","0"
"2021","V4A","2021A0011V4A","Private dwellings occupied by usual residents, 2021","","0","units","0","","1525.3","15426","","","","0"
"2021","V4B","2021A0011V4B","Population, 2021","","0","units","0","","1526.1","21828","","","","0"
"2021","V4B","2021A0011V4B","Total private dwellings, 2021","","0","units","0","","1526.2","11417","","","","0"
"2021","V4B","2021A0011V4B","Private dwellings occupied by usual residents, 2021","","0","units","0","","1526.3","10675","","","","0"
"2021","V4C","2021A0011V4C","Population, 2021","","0","units","0","","1527.1","48434","","","","0"
"2021","V4C","2021A0011V4C","Total private dwellings, 2021","","0","units","0","","1527.2","15940","","","","0"
"2021","V4C","2021A0011V4C","Private dwellings occupied by usual residents, 2021","","0","units","0","","1527.3","15079","","","","0"
"2021","V4E","2021A0011V4E","Population, 2021","","0","units","0","","1528.1","12280","","","","0"
"2021","V4E","2021A0011V4E","Total private dwellings, 2021","","0","units","0","","1528.2","4065","","","","0"
"2021","V4E","2021A0011V4E","Private dwellings occupied by usual residents, 2021","","0","units","0","","1528.3","3927","","","","0"
"2021","V4G","2021A0011V4G","Population, 2021","","0","units","0","","1529.1","72","","","","0"
"2021","V4G","2021A0011V4G","Total private dwellings, 2021","","0","units","0","","1529.2","34","","","","0"
"2021","V4G","2021A0011V4G","Private dwellings occupied by usual residents, 2021","","0","units","0","","1529.3","30","","","","0"
"2021","V4K","2021A0011V4K","Population, 2021","","0","units","0","","1530.1","25193","","","","0"
"2021","V4K","2021A0011V4K","Total private dwellings, 2021","","0","units","0","","1530.2","10009","","","","0"
"2021","V4K","2021A0011V4K","Private dwellings occupied by usual residents, 2021","","0","units","0","","1530.3","9705","","","","0"
"2021","V4L","2021A0011V4L","Population, 2021","","0","units","0","","1531.1","7874","","","","0"
"2021","V4L","2021A0011V4L","Total private dwellings, 2021","","0","units","0","","1531.2","3666","","","","0"
"2021","V4L","2021A0011V4L","Private dwellings occupied by usual residents, 2021","","0","units","0","","1531.3","3508","","","","0"
"2021","V4M","2021A0011V4M","Population, 2021","","0","units","0","","1532.1","16805","","","","0"
"2021","V4M","2021A0011V4M","Total private dwellings, 2021","","0","units","0","","1532.2","7090","","","","0"
"2021","V4M","2021A0011V4M","Private dwellings occupied by usual residents, 2021","","0","units","0","","1532.3","6726","","","","0"
"2021","V4N","2021A0011V4N","Population, 2021","","0","units","0","","1533.1","86011","","","","0"
"2021","V4N","2021A0011V4N","Total private dwellings, 2021","","0","units","0","","1533.2","28973","","","","0"
"2021","V4N","2021A0011V4N","Private dwellings occupied by usual residents, 2021","","0","units","0","","1533.3","27608","","","","0"
"2021","V4P","2021A0011V4P","Population, 2021","","0","units","0","","1534.1","13950","","","","0"
"2021","V4P","2021A0011V4P","Total private dwellings, 2021","","0","units","0","","1534.2","5760","","","","0"
"2021","V4P","2021A0011V4P","Private dwellings occupied by usual residents, 2021","","0","units","0","","1534.3","5511","","","","0"
"2021","V4R","2021A0011V4R","Population, 2021","","0","units","0","","1535.1","17038","","","","0"
"2021","V4R","2021A0011V4R","Total private dwellings, 2021","","0","units","0","","1535.2","5817","","","","0"
"2021","V4R","2021A0011V4R","Private dwellings occupied by usual residents, 2021","","0","units","0","","1535.3","5622","","","","0"
"2021","V4S","2021A0011V4S","Population, 2021","","0","units","0","","1536.1","7922","","","","0"
"2021","V4S","2021A0011V4S","Total private dwellings, 2021","","0","units","0","","1536.2","2738","","","","0"
"2021","V4S","2021A0011V4S","Private dwellings occupied by usual residents, 2021","","0","units","0","","1536.3","2642","","","","0"
"2021","V4T","2021A0011V4T","Population, 2021","","0","units","0","","1537.1","31700","","","","0"
"2021","V4T","2021A0011V4T","Total private dwellings, 2021","","0","units","0","","1537.2","14223","","","","0"
"2021","V4T","2021A0011V4T","Private dwellings occupied by usual residents, 2021","","0","units","0","","1537.3","13332","","","","0"
"2021","V4V","2021A0011V4V","Population, 2021","","0","units","0","","1538.1","17726","","","","0"
"2021","V4V","2021A0011V4V","Total private dwellings, 2021","","0","units","0","","1538.2","7885","","","","0"
"2021","V4V","2021A0011V4V","Private dwellings occupied by usual residents, 2021","","0","units","0","","1538.3","7163","","","","0"
"2021","V4W","2021A0011V4W","Population, 2021","","0","units","0","","1539.1","21246","","","","0"
"2021","V4W","2021A0011V4W","Total private dwellings, 2021","","0","units","0","","1539.2","7646","","","","0"
"2021","V4W","2021A0011V4W","Private dwellings occupied by usual residents, 2021","","0","units","0","","1539.3","7290","","","","0"
"2021","V4X","2021A0011V4X","Population, 2021","","0","units","0","","1540.1","14365","","","","0"
"2021","V4X","2021A0011V4X","Total private dwellings, 2021","","0","units","0","","1540.2","4394","","","","0"
"2021","V4X","2021A0011V4X","Private dwellings occupied by usual residents, 2021","","0","units","0","","1540.3","4178","","","","0"
